chr.x	start.x	end.x	chr.y	start.y	end.y	loopID	mango.P
188714	chr15	67519540	67524482	chr15	68576063	68609908	chr15:67519540-67524482_chr15:68576063-68609908	0
188720	chr15	67540541	67552287	chr15	67848053	67851130	chr15:67540541-67552287_chr15:67848053-67851130	8.05580204524814e-05
188724	chr15	67540541	67552287	chr15	67914061	67920009	chr15:67540541-67552287_chr15:67914061-67920009	5.12349708684523e-05
188725	chr15	67540541	67552287	chr15	67966738	67970232	chr15:67540541-67552287_chr15:67966738-67970232	2.31606067657708e-10
188728	chr15	67540541	67552287	chr15	68185955	68189823	chr15:67540541-67552287_chr15:68185955-68189823	4.55191440096314e-14
188730	chr15	67540541	67552287	chr15	68270954	68284796	chr15:67540541-67552287_chr15:68270954-68284796	0
188738	chr15	67815857	67844647	chr15	67883306	67897573	chr15:67815857-67844647_chr15:67883306-67897573	2.30410335255726e-09
188741	chr15	67815857	67844647	chr15	68044637	68048083	chr15:67815857-67844647_chr15:68044637-68048083	0.000207487061690603
188743	chr15	67815857	67844647	chr15	68112912	68116109	chr15:67815857-67844647_chr15:68112912-68116109	0
188745	chr15	67815857	67844647	chr15	68185955	68189823	chr15:67815857-67844647_chr15:68185955-68189823	0
188747	chr15	67815857	67844647	chr15	68225335	68231201	chr15:67815857-67844647_chr15:68225335-68231201	0
188749	chr15	67815857	67844647	chr15	68297799	68300602	chr15:67815857-67844647_chr15:68297799-68300602	2.96786924657289e-05
188750	chr15	67815857	67844647	chr15	68304615	68309369	chr15:67815857-67844647_chr15:68304615-68309369	2.91540185184402e-05
188752	chr15	67815857	67844647	chr15	68420693	68435305	chr15:67815857-67844647_chr15:68420693-68435305	3.66650817484881e-08
188755	chr15	67815857	67844647	chr15	68558118	68562966	chr15:67815857-67844647_chr15:68558118-68562966	1.94645890516654e-08
188756	chr15	67815857	67844647	chr15	68576063	68609908	chr15:67815857-67844647_chr15:68576063-68609908	1.93178806284777e-14
188766	chr15	67855946	67865177	chr15	68185955	68189823	chr15:67855946-67865177_chr15:68185955-68189823	4.66293670342566e-15
188770	chr15	67855946	67865177	chr15	68270954	68284796	chr15:67855946-67865177_chr15:68270954-68284796	0
188773	chr15	67855946	67865177	chr15	69273491	69311529	chr15:67855946-67865177_chr15:69273491-69311529	3.62654563601517e-06
188777	chr15	67883306	67897573	chr15	67966738	67970232	chr15:67883306-67897573_chr15:67966738-67970232	0.00159380619384253
188784	chr15	67883306	67897573	chr15	68225335	68231201	chr15:67883306-67897573_chr15:68225335-68231201	0
188788	chr15	67914061	67920009	chr15	68053020	68057975	chr15:67914061-67920009_chr15:68053020-68057975	0.00129674615159159
188790	chr15	67966738	67970232	chr15	68053020	68057975	chr15:67966738-67970232_chr15:68053020-68057975	0
188791	chr15	67966738	67970232	chr15	68112912	68116109	chr15:67966738-67970232_chr15:68112912-68116109	1.3806903213176e-05
188793	chr15	67966738	67970232	chr15	68185955	68189823	chr15:67966738-67970232_chr15:68185955-68189823	6.91275592323848e-09
188794	chr15	67966738	67970232	chr15	68225335	68231201	chr15:67966738-67970232_chr15:68225335-68231201	0
188795	chr15	67966738	67970232	chr15	68270954	68284796	chr15:67966738-67970232_chr15:68270954-68284796	2.49689158238198e-12
188796	chr15	67966738	67970232	chr15	68812454	68823604	chr15:67966738-67970232_chr15:68812454-68823604	1.29327659692535e-11
188800	chr15	68053020	68057975	chr15	68112912	68116109	chr15:68053020-68057975_chr15:68112912-68116109	0
188802	chr15	68053020	68057975	chr15	68185955	68189823	chr15:68053020-68057975_chr15:68185955-68189823	0
188804	chr15	68053020	68057975	chr15	68225335	68231201	chr15:68053020-68057975_chr15:68225335-68231201	0
188805	chr15	68053020	68057975	chr15	68270954	68284796	chr15:68053020-68057975_chr15:68270954-68284796	0
188806	chr15	68053020	68057975	chr15	68297799	68300602	chr15:68053020-68057975_chr15:68297799-68300602	0.000144980500985104
188807	chr15	68053020	68057975	chr15	68329563	68343158	chr15:68053020-68057975_chr15:68329563-68343158	9.85042277839021e-05
188811	chr15	68053020	68057975	chr15	68613268	68617712	chr15:68053020-68057975_chr15:68613268-68617712	2.05517259678212e-05
188813	chr15	68053020	68057975	chr15	68648639	68657843	chr15:68053020-68057975_chr15:68648639-68657843	5.27364818481146e-11
188815	chr15	68053020	68057975	chr15	68873752	68877462	chr15:68053020-68057975_chr15:68873752-68877462	1.37144866574346e-08
188820	chr15	68112912	68116109	chr15	68270954	68284796	chr15:68112912-68116109_chr15:68270954-68284796	6.36810210696837e-06
188821	chr15	68112912	68116109	chr15	68576063	68609908	chr15:68112912-68116109_chr15:68576063-68609908	7.19073640631507e-08
188822	chr15	68112912	68116109	chr15	69156046	69163433	chr15:68112912-68116109_chr15:69156046-69163433	5.99063030848335e-06
188824	chr15	68185955	68189823	chr15	68415821	68419989	chr15:68185955-68189823_chr15:68415821-68419989	0.000173622425530651
188825	chr15	68185955	68189823	chr15	68812454	68823604	chr15:68185955-68189823_chr15:68812454-68823604	1.61765164865546e-05
188831	chr15	68225335	68231201	chr15	68558118	68562966	chr15:68225335-68231201_chr15:68558118-68562966	6.96924185028536e-10
188832	chr15	68225335	68231201	chr15	68576063	68609908	chr15:68225335-68231201_chr15:68576063-68609908	0
188834	chr15	68225335	68231201	chr15	68619146	68624464	chr15:68225335-68231201_chr15:68619146-68624464	1.35019797897762e-07
188841	chr15	68225335	68231201	chr15	69069156	69096430	chr15:68225335-68231201_chr15:69069156-69096430	8.68438244683301e-06
188846	chr15	68255812	68259209	chr15	68415821	68419989	chr15:68255812-68259209_chr15:68415821-68419989	0.000625287583523315
188849	chr15	68255812	68259209	chr15	68576063	68609908	chr15:68255812-68259209_chr15:68576063-68609908	2.59824702197875e-07
188853	chr15	68270954	68284796	chr15	68297799	68300602	chr15:68270954-68284796_chr15:68297799-68300602	0
188854	chr15	68270954	68284796	chr15	68304615	68309369	chr15:68270954-68284796_chr15:68304615-68309369	4.83950890473039e-09
188860	chr15	68270954	68284796	chr15	68527499	68532163	chr15:68270954-68284796_chr15:68527499-68532163	0
188863	chr15	68270954	68284796	chr15	68613268	68617712	chr15:68270954-68284796_chr15:68613268-68617712	0
188864	chr15	68270954	68284796	chr15	68619146	68624464	chr15:68270954-68284796_chr15:68619146-68624464	1.29984911723113e-12
188865	chr15	68270954	68284796	chr15	68648639	68657843	chr15:68270954-68284796_chr15:68648639-68657843	0
188869	chr15	68270954	68284796	chr15	68841217	68845447	chr15:68270954-68284796_chr15:68841217-68845447	9.05941988094128e-14
188870	chr15	68270954	68284796	chr15	68855629	68861537	chr15:68270954-68284796_chr15:68855629-68861537	1.8921470642308e-05
188876	chr15	68270954	68284796	chr15	69411808	69421014	chr15:68270954-68284796_chr15:69411808-69421014	2.66453525910038e-15
188877	chr15	68270954	68284796	chr15	69449680	69456227	chr15:68270954-68284796_chr15:69449680-69456227	4.76469685928294e-09
188878	chr15	68270954	68284796	chr15	70087055	70108467	chr15:68270954-68284796_chr15:70087055-70108467	1.9604743093371e-06
188880	chr15	68297799	68300602	chr15	68558118	68562966	chr15:68297799-68300602_chr15:68558118-68562966	2.38982433842239e-09
188883	chr15	68304615	68309369	chr15	68420693	68435305	chr15:68304615-68309369_chr15:68420693-68435305	1.71920823011096e-06
188885	chr15	68304615	68309369	chr15	68576063	68609908	chr15:68304615-68309369_chr15:68576063-68609908	1.02140518265514e-14
188887	chr15	68304615	68309369	chr15	68812454	68823604	chr15:68304615-68309369_chr15:68812454-68823604	2.22044604925031e-16
188888	chr15	68304615	68309369	chr15	68841217	68845447	chr15:68304615-68309369_chr15:68841217-68845447	2.35651643181178e-05
188889	chr15	68304615	68309369	chr15	68873752	68877462	chr15:68304615-68309369_chr15:68873752-68877462	0
188892	chr15	68329563	68343158	chr15	68558118	68562966	chr15:68329563-68343158_chr15:68558118-68562966	0.000185009346247433
188893	chr15	68329563	68343158	chr15	68576063	68609908	chr15:68329563-68343158_chr15:68576063-68609908	2.67994471059296e-09
188894	chr15	68329563	68343158	chr15	68812454	68823604	chr15:68329563-68343158_chr15:68812454-68823604	2.22044604925031e-16
188895	chr15	68329563	68343158	chr15	68873752	68877462	chr15:68329563-68343158_chr15:68873752-68877462	4.8677474495662e-08
188907	chr15	68415821	68419989	chr15	68420693	68435305	chr15:68415821-68419989_chr15:68420693-68435305	7.35712180932602e-06
188915	chr15	68420693	68435305	chr15	68619146	68624464	chr15:68420693-68435305_chr15:68619146-68624464	1.50834764678365e-08
188916	chr15	68420693	68435305	chr15	68698644	68706987	chr15:68420693-68435305_chr15:68698644-68706987	6.05582251012038e-12
188917	chr15	68420693	68435305	chr15	68812454	68823604	chr15:68420693-68435305_chr15:68812454-68823604	0
188944	chr15	68558118	68562966	chr15	68648639	68657843	chr15:68558118-68562966_chr15:68648639-68657843	0.000131597065520017
188946	chr15	68558118	68562966	chr15	68698644	68706987	chr15:68558118-68562966_chr15:68698644-68706987	0
188949	chr15	68558118	68562966	chr15	68841217	68845447	chr15:68558118-68562966_chr15:68841217-68845447	1.11022302462516e-14
188951	chr15	68558118	68562966	chr15	68873752	68877462	chr15:68558118-68562966_chr15:68873752-68877462	0
188953	chr15	68576063	68609908	chr15	68613268	68617712	chr15:68576063-68609908_chr15:68613268-68617712	0
188954	chr15	68576063	68609908	chr15	68619146	68624464	chr15:68576063-68609908_chr15:68619146-68624464	0
188955	chr15	68576063	68609908	chr15	68648639	68657843	chr15:68576063-68609908_chr15:68648639-68657843	0
188958	chr15	68576063	68609908	chr15	68791683	68798536	chr15:68576063-68609908_chr15:68791683-68798536	1.13050988570507e-08
188959	chr15	68576063	68609908	chr15	68812454	68823604	chr15:68576063-68609908_chr15:68812454-68823604	0
188961	chr15	68576063	68609908	chr15	68855629	68861537	chr15:68576063-68609908_chr15:68855629-68861537	0.00011540276720623
188965	chr15	68576063	68609908	chr15	69156046	69163433	chr15:68576063-68609908_chr15:69156046-69163433	0
188968	chr15	68576063	68609908	chr15	69449680	69456227	chr15:68576063-68609908_chr15:69449680-69456227	1.04360964314765e-14
188971	chr15	68576063	68609908	chr15	70087055	70108467	chr15:68576063-68609908_chr15:70087055-70108467	1.39044331604055e-12
188972	chr15	68613268	68617712	chr15	68812454	68823604	chr15:68613268-68617712_chr15:68812454-68823604	1.94182829327261e-06
188974	chr15	68619146	68624464	chr15	68812454	68823604	chr15:68619146-68624464_chr15:68812454-68823604	0
188975	chr15	68648639	68657843	chr15	68812454	68823604	chr15:68648639-68657843_chr15:68812454-68823604	0
188976	chr15	68648639	68657843	chr15	68873752	68877462	chr15:68648639-68657843_chr15:68873752-68877462	6.03623251382857e-09
188988	chr15	68698644	68706987	chr15	68812454	68823604	chr15:68698644-68706987_chr15:68812454-68823604	0
188990	chr15	68698644	68706987	chr15	69156046	69163433	chr15:68698644-68706987_chr15:69156046-69163433	9.20660578884736e-08
189002	chr15	68791683	68798536	chr15	68812454	68823604	chr15:68791683-68798536_chr15:68812454-68823604	0
189007	chr15	68812454	68823604	chr15	68841217	68845447	chr15:68812454-68823604_chr15:68841217-68845447	0
189008	chr15	68812454	68823604	chr15	68873752	68877462	chr15:68812454-68823604_chr15:68873752-68877462	0
189011	chr15	68812454	68823604	chr15	69069156	69096430	chr15:68812454-68823604_chr15:69069156-69096430	1.70974345792274e-14
189013	chr15	68812454	68823604	chr15	69273491	69311529	chr15:68812454-68823604_chr15:69273491-69311529	7.6326284847994e-08
189018	chr15	68812454	68823604	chr15	70087055	70108467	chr15:68812454-68823604_chr15:70087055-70108467	0
189019	chr15	68812454	68823604	chr15	70760717	70768479	chr15:68812454-68823604_chr15:70760717-70768479	2.22044604925031e-16
189020	chr15	68841217	68845447	chr15	69156046	69163433	chr15:68841217-68845447_chr15:69156046-69163433	3.31085748817017e-07
189023	chr15	68873752	68877462	chr15	69156046	69163433	chr15:68873752-68877462_chr15:69156046-69163433	4.57863678526849e-07
189074	chr15	69069156	69096430	chr15	69273491	69311529	chr15:69069156-69096430_chr15:69273491-69311529	0
189081	chr15	69069156	69096430	chr15	69411808	69421014	chr15:69069156-69096430_chr15:69411808-69421014	0
189082	chr15	69069156	69096430	chr15	69457895	69464377	chr15:69069156-69096430_chr15:69457895-69464377	1.54753865055923e-07
189110	chr15	69156046	69163433	chr15	69273491	69311529	chr15:69156046-69163433_chr15:69273491-69311529	0
189116	chr15	69156046	69163433	chr15	69457895	69464377	chr15:69156046-69163433_chr15:69457895-69464377	0
189117	chr15	69156046	69163433	chr15	69645845	69678068	chr15:69156046-69163433_chr15:69645845-69678068	2.66452196382438e-05
189119	chr15	69156046	69163433	chr15	70760717	70768479	chr15:69156046-69163433_chr15:70760717-70768479	0
189120	chr15	69156046	69163433	chr15	70851054	70857853	chr15:69156046-69163433_chr15:70851054-70857853	1.69722691456542e-09
189130	chr15	69273491	69311529	chr15	69411808	69421014	chr15:69273491-69311529_chr15:69411808-69421014	2.1316282072803e-14
189136	chr15	69273491	69311529	chr15	69645845	69678068	chr15:69273491-69311529_chr15:69645845-69678068	5.34694640712541e-05
189161	chr15	69411808	69421014	chr15	69457895	69464377	chr15:69411808-69421014_chr15:69457895-69464377	0.00133710660343789
189166	chr15	69411808	69421014	chr15	70087055	70108467	chr15:69411808-69421014_chr15:70087055-70108467	0
189180	chr15	69449680	69456227	chr15	70046576	70083826	chr15:69449680-69456227_chr15:70046576-70083826	4.81814588226825e-11
189181	chr15	69449680	69456227	chr15	70087055	70108467	chr15:69449680-69456227_chr15:70087055-70108467	0
189182	chr15	69449680	69456227	chr15	70109720	70115138	chr15:69449680-69456227_chr15:70109720-70115138	3.79696274421804e-14
189186	chr15	69449680	69456227	chr15	70599419	70609216	chr15:69449680-69456227_chr15:70599419-70609216	5.10063458136756e-09
189187	chr15	69449680	69456227	chr15	70698451	70704175	chr15:69449680-69456227_chr15:70698451-70704175	4.24415103061904e-09
189189	chr15	69449680	69456227	chr15	70851054	70857853	chr15:69449680-69456227_chr15:70851054-70857853	0
189190	chr15	69449680	69456227	chr15	70889778	70894935	chr15:69449680-69456227_chr15:70889778-70894935	0
189195	chr15	69457895	69464377	chr15	70016794	70036715	chr15:69457895-69464377_chr15:70016794-70036715	4.18468978358177e-08
189226	chr15	69482189	69491318	chr15	69523628	69533772	chr15:69482189-69491318_chr15:69523628-69533772	0.00159613051359664
189232	chr15	69482189	69491318	chr15	69732950	69757930	chr15:69482189-69491318_chr15:69732950-69757930	0
189238	chr15	69482189	69491318	chr15	70016794	70036715	chr15:69482189-69491318_chr15:70016794-70036715	2.24319517689864e-05
189240	chr15	69482189	69491318	chr15	70087055	70108467	chr15:69482189-69491318_chr15:70087055-70108467	0
189246	chr15	69482189	69491318	chr15	70461989	70476920	chr15:69482189-69491318_chr15:70461989-70476920	8.02835575797189e-12
189250	chr15	69482189	69491318	chr15	70889778	70894935	chr15:69482189-69491318_chr15:70889778-70894935	3.38742789085522e-06
189278	chr15	69523628	69533772	chr15	70087055	70108467	chr15:69523628-69533772_chr15:70087055-70108467	0
189279	chr15	69523628	69533772	chr15	70461989	70476920	chr15:69523628-69533772_chr15:70461989-70476920	8.77120598374859e-12
189372	chr15	69645845	69678068	chr15	69732950	69757930	chr15:69645845-69678068_chr15:69732950-69757930	1.5344568156328e-05
189380	chr15	69645845	69678068	chr15	69870382	69889569	chr15:69645845-69678068_chr15:69870382-69889569	0
189388	chr15	69645845	69678068	chr15	70016794	70036715	chr15:69645845-69678068_chr15:70016794-70036715	0
189389	chr15	69645845	69678068	chr15	70046576	70083826	chr15:69645845-69678068_chr15:70046576-70083826	0
189390	chr15	69645845	69678068	chr15	70087055	70108467	chr15:69645845-69678068_chr15:70087055-70108467	0
189469	chr15	69732950	69757930	chr15	70016794	70036715	chr15:69732950-69757930_chr15:70016794-70036715	1.06581410364015e-14
189636	chr15	70016794	70036715	chr15	70760717	70768479	chr15:70016794-70036715_chr15:70760717-70768479	2.26423324534153e-11
189648	chr15	70046576	70083826	chr15	70461989	70476920	chr15:70046576-70083826_chr15:70461989-70476920	8.88178419700125e-16
189653	chr15	70046576	70083826	chr15	70889778	70894935	chr15:70046576-70083826_chr15:70889778-70894935	9.34791511664201e-06
189656	chr15	70087055	70108467	chr15	70188122	70204365	chr15:70087055-70108467_chr15:70188122-70204365	1.00559560678448e-11
189666	chr15	70087055	70108467	chr15	70437598	70450521	chr15:70087055-70108467_chr15:70437598-70450521	5.84524590665492e-05
189667	chr15	70087055	70108467	chr15	70461989	70476920	chr15:70087055-70108467_chr15:70461989-70476920	0
189676	chr15	70087055	70108467	chr15	70851054	70857853	chr15:70087055-70108467_chr15:70851054-70857853	0
189678	chr15	70109720	70115138	chr15	70256194	70280593	chr15:70109720-70115138_chr15:70256194-70280593	8.00329362782293e-08
189711	chr15	70256194	70280593	chr15	70461989	70476920	chr15:70256194-70280593_chr15:70461989-70476920	2.01649899356227e-06
189715	chr15	70256194	70280593	chr15	70760717	70768479	chr15:70256194-70280593_chr15:70760717-70768479	2.61486709826064e-05
189724	chr15	70461989	70476920	chr15	70698451	70704175	chr15:70461989-70476920_chr15:70698451-70704175	0.000180775562884872
189725	chr15	70461989	70476920	chr15	70760717	70768479	chr15:70461989-70476920_chr15:70760717-70768479	0
189753	chr15	70698451	70704175	chr15	70851054	70857853	chr15:70698451-70704175_chr15:70851054-70857853	0
189764	chr15	70760717	70768479	chr15	70889778	70894935	chr15:70760717-70768479_chr15:70889778-70894935	0
189767	chr15	70760717	70768479	chr15	72115439	72120587	chr15:70760717-70768479_chr15:72115439-72120587	0
189769	chr15	70760717	70768479	chr15	72219677	72233773	chr15:70760717-70768479_chr15:72219677-72233773	0
189775	chr15	70851054	70857853	chr15	70889778	70894935	chr15:70851054-70857853_chr15:70889778-70894935	0
189776	chr15	70851054	70857853	chr15	71113727	71123675	chr15:70851054-70857853_chr15:71113727-71123675	7.23421322845752e-12
189780	chr15	70851054	70857853	chr15	72154423	72157444	chr15:70851054-70857853_chr15:72154423-72157444	3.83684978821908e-06
189781	chr15	70851054	70857853	chr15	72219677	72233773	chr15:70851054-70857853_chr15:72219677-72233773	0
189787	chr15	70889778	70894935	chr15	71113727	71123675	chr15:70889778-70894935_chr15:71113727-71123675	0
189790	chr15	70889778	70894935	chr15	72154423	72157444	chr15:70889778-70894935_chr15:72154423-72157444	4.06044297918129e-06
189791	chr15	70889778	70894935	chr15	72219677	72233773	chr15:70889778-70894935_chr15:72219677-72233773	3.64908217964643e-06
189800	chr15	71113727	71123675	chr15	72470803	72482338	chr15:71113727-71123675_chr15:72470803-72482338	3.6252427366712e-06
189801	chr15	71113727	71123675	chr15	72635129	72650131	chr15:71113727-71123675_chr15:72635129-72650131	2.8546168271415e-06
189833	chr15	72115439	72120587	chr15	72268902	72274479	chr15:72115439-72120587_chr15:72268902-72274479	0
189835	chr15	72115439	72120587	chr15	72356536	72360671	chr15:72115439-72120587_chr15:72356536-72360671	9.14495789317016e-07
189836	chr15	72115439	72120587	chr15	72373418	72377860	chr15:72115439-72120587_chr15:72373418-72377860	0
189838	chr15	72115439	72120587	chr15	72470803	72482338	chr15:72115439-72120587_chr15:72470803-72482338	0
189842	chr15	72115439	72120587	chr15	73600567	73602992	chr15:72115439-72120587_chr15:73600567-73602992	2.98226232531285e-06
189844	chr15	72115439	72120587	chr15	73682839	73690187	chr15:72115439-72120587_chr15:73682839-73690187	0
189845	chr15	72115439	72120587	chr15	73918179	73942562	chr15:72115439-72120587_chr15:73918179-73942562	1.44304257432282e-09
189848	chr15	72154423	72157444	chr15	72219677	72233773	chr15:72154423-72157444_chr15:72219677-72233773	1.68694557134419e-06
189849	chr15	72154423	72157444	chr15	72268902	72274479	chr15:72154423-72157444_chr15:72268902-72274479	0.0001426613870813
189853	chr15	72154423	72157444	chr15	72470803	72482338	chr15:72154423-72157444_chr15:72470803-72482338	2.82936309048409e-07
189854	chr15	72178092	72186349	chr15	72219677	72233773	chr15:72178092-72186349_chr15:72219677-72233773	4.44089209850063e-16
189862	chr15	72191932	72203948	chr15	72268902	72274479	chr15:72191932-72203948_chr15:72268902-72274479	0.00172921935450776
189864	chr15	72191932	72203948	chr15	72373418	72377860	chr15:72191932-72203948_chr15:72373418-72377860	1.60617519284756e-10
189872	chr15	72219677	72233773	chr15	72356536	72360671	chr15:72219677-72233773_chr15:72356536-72360671	3.29316599076979e-05
189873	chr15	72219677	72233773	chr15	72373418	72377860	chr15:72219677-72233773_chr15:72373418-72377860	0
189877	chr15	72219677	72233773	chr15	72470803	72482338	chr15:72219677-72233773_chr15:72470803-72482338	0
189878	chr15	72219677	72233773	chr15	72635129	72650131	chr15:72219677-72233773_chr15:72635129-72650131	4.38094005517087e-13
189880	chr15	72219677	72233773	chr15	72781374	72787257	chr15:72219677-72233773_chr15:72781374-72787257	0
189882	chr15	72219677	72233773	chr15	73049043	73054697	chr15:72219677-72233773_chr15:73049043-73054697	0
189883	chr15	72219677	72233773	chr15	73628583	73635291	chr15:72219677-72233773_chr15:73628583-73635291	0
189885	chr15	72219677	72233773	chr15	73746234	73754386	chr15:72219677-72233773_chr15:73746234-73754386	2.80238126959542e-06
189892	chr15	72234795	72238819	chr15	72268902	72274479	chr15:72234795-72238819_chr15:72268902-72274479	4.49640324973188e-14
189896	chr15	72234795	72238819	chr15	72683338	72689207	chr15:72234795-72238819_chr15:72683338-72689207	1.77520664834674e-10
189902	chr15	72268902	72274479	chr15	72470803	72482338	chr15:72268902-72274479_chr15:72470803-72482338	0
189903	chr15	72268902	72274479	chr15	72635129	72650131	chr15:72268902-72274479_chr15:72635129-72650131	1.67245140181294e-07
189904	chr15	72268902	72274479	chr15	72683338	72689207	chr15:72268902-72274479_chr15:72683338-72689207	0
189905	chr15	72268902	72274479	chr15	72781374	72787257	chr15:72268902-72274479_chr15:72781374-72787257	5.73501143241728e-08
189910	chr15	72311427	72321771	chr15	72373418	72377860	chr15:72311427-72321771_chr15:72373418-72377860	0
189915	chr15	72311427	72321771	chr15	72669285	72672524	chr15:72311427-72321771_chr15:72669285-72672524	5.51820884038268e-05
189916	chr15	72311427	72321771	chr15	72683338	72689207	chr15:72311427-72321771_chr15:72683338-72689207	0
189928	chr15	72356536	72360671	chr15	72373418	72377860	chr15:72356536-72360671_chr15:72373418-72377860	3.46322970301571e-12
189929	chr15	72356536	72360671	chr15	72470803	72482338	chr15:72356536-72360671_chr15:72470803-72482338	9.19309073310615e-12
189930	chr15	72356536	72360671	chr15	72669285	72672524	chr15:72356536-72360671_chr15:72669285-72672524	3.1199944305893e-07
189932	chr15	72373418	72377860	chr15	72635129	72650131	chr15:72373418-72377860_chr15:72635129-72650131	2.20814699858352e-09
189935	chr15	72373418	72377860	chr15	72795582	72800529	chr15:72373418-72377860_chr15:72795582-72800529	3.75715246138109e-05
189938	chr15	72373418	72377860	chr15	73628583	73635291	chr15:72373418-72377860_chr15:73628583-73635291	1.66533453693773e-15
189948	chr15	72470803	72482338	chr15	72635129	72650131	chr15:72470803-72482338_chr15:72635129-72650131	0
189949	chr15	72470803	72482338	chr15	72669285	72672524	chr15:72470803-72482338_chr15:72669285-72672524	1.46317001847862e-08
189952	chr15	72470803	72482338	chr15	73049043	73054697	chr15:72470803-72482338_chr15:73049043-73054697	0
189955	chr15	72470803	72482338	chr15	73896226	73905417	chr15:72470803-72482338_chr15:73896226-73905417	3.26977353826141e-06
189957	chr15	72470803	72482338	chr15	73980433	74001365	chr15:72470803-72482338_chr15:73980433-74001365	1.4050982599656e-12
189958	chr15	72470803	72482338	chr15	74070405	74109613	chr15:72470803-72482338_chr15:74070405-74109613	0
189966	chr15	72669285	72672524	chr15	73049043	73054697	chr15:72669285-72672524_chr15:73049043-73054697	4.67646172772618e-05
189967	chr15	72669285	72672524	chr15	74070405	74109613	chr15:72669285-72672524_chr15:74070405-74109613	3.36432248060348e-06
189968	chr15	72683338	72689207	chr15	72781374	72787257	chr15:72683338-72689207_chr15:72781374-72787257	0
189977	chr15	72781374	72787257	chr15	72795582	72800529	chr15:72781374-72787257_chr15:72795582-72800529	2.58659705876241e-08
189979	chr15	72781374	72787257	chr15	73049043	73054697	chr15:72781374-72787257_chr15:73049043-73054697	0
189981	chr15	72781374	72787257	chr15	73628583	73635291	chr15:72781374-72787257_chr15:73628583-73635291	0
189986	chr15	72781374	72787257	chr15	74070405	74109613	chr15:72781374-72787257_chr15:74070405-74109613	3.83377329882251e-09
190002	chr15	73049043	73054697	chr15	73628583	73635291	chr15:73049043-73054697_chr15:73628583-73635291	0
190003	chr15	73049043	73054697	chr15	73682839	73690187	chr15:73049043-73054697_chr15:73682839-73690187	0
190006	chr15	73049043	73054697	chr15	74124032	74138422	chr15:73049043-73054697_chr15:74124032-74138422	5.72577932467233e-06
190007	chr15	73049043	73054697	chr15	74537883	74543900	chr15:73049043-73054697_chr15:74537883-74543900	6.66133814775094e-16
190028	chr15	73363853	73371732	chr15	73628583	73635291	chr15:73363853-73371732_chr15:73628583-73635291	2.49827114551238e-09
190035	chr15	73600567	73602992	chr15	73628583	73635291	chr15:73600567-73602992_chr15:73628583-73635291	0.0056968948088485
190038	chr15	73628583	73635291	chr15	73746234	73754386	chr15:73628583-73635291_chr15:73746234-73754386	0
190045	chr15	73628583	73635291	chr15	73963751	73967407	chr15:73628583-73635291_chr15:73963751-73967407	2.99760216648792e-15
190046	chr15	73628583	73635291	chr15	73980433	74001365	chr15:73628583-73635291_chr15:73980433-74001365	0
190049	chr15	73628583	73635291	chr15	74124032	74138422	chr15:73628583-73635291_chr15:74124032-74138422	1.22363230659062e-10
190050	chr15	73628583	73635291	chr15	74364388	74367863	chr15:73628583-73635291_chr15:74364388-74367863	1.21979696295904e-05
190052	chr15	73628583	73635291	chr15	74831266	74844838	chr15:73628583-73635291_chr15:74831266-74844838	4.43625491897137e-09
190056	chr15	73682839	73690187	chr15	73746234	73754386	chr15:73682839-73690187_chr15:73746234-73754386	5.88780406429734e-07
190060	chr15	73682839	73690187	chr15	73896226	73905417	chr15:73682839-73690187_chr15:73896226-73905417	1.11466391672366e-13
190064	chr15	73682839	73690187	chr15	73963751	73967407	chr15:73682839-73690187_chr15:73963751-73967407	4.80626649590477e-12
190065	chr15	73682839	73690187	chr15	73980433	74001365	chr15:73682839-73690187_chr15:73980433-74001365	0
190075	chr15	73682839	73690187	chr15	74780374	74795682	chr15:73682839-73690187_chr15:74780374-74795682	5.32332047908923e-06
190079	chr15	73682839	73690187	chr15	75345837	75365487	chr15:73682839-73690187_chr15:75345837-75365487	2.34333051096769e-06
190081	chr15	73682839	73690187	chr15	75645619	75654408	chr15:73682839-73690187_chr15:75645619-75654408	4.74953409934642e-13
190096	chr15	73746234	73754386	chr15	73896226	73905417	chr15:73746234-73754386_chr15:73896226-73905417	6.36890540306467e-12
190097	chr15	73746234	73754386	chr15	73918179	73942562	chr15:73746234-73754386_chr15:73918179-73942562	2.88657986402541e-15
190116	chr15	73896226	73905417	chr15	74124032	74138422	chr15:73896226-73905417_chr15:74124032-74138422	0.000180534666385679
190120	chr15	73918179	73942562	chr15	74070405	74109613	chr15:73918179-73942562_chr15:74070405-74109613	9.0234457387206e-06
190121	chr15	73918179	73942562	chr15	74124032	74138422	chr15:73918179-73942562_chr15:74124032-74138422	0
190130	chr15	73918179	73942562	chr15	74934355	74941280	chr15:73918179-73942562_chr15:74934355-74941280	6.68118453472921e-06
190131	chr15	73918179	73942562	chr15	75445653	75459469	chr15:73918179-73942562_chr15:75445653-75459469	1.45428113995649e-12
190140	chr15	73963751	73967407	chr15	73980433	74001365	chr15:73963751-73967407_chr15:73980433-74001365	0
190142	chr15	73963751	73967407	chr15	74124032	74138422	chr15:73963751-73967407_chr15:74124032-74138422	0
190151	chr15	73980433	74001365	chr15	74070405	74109613	chr15:73980433-74001365_chr15:74070405-74109613	0
