chr.x	start.x	end.x	chr.y	start.y	end.y	loopID	mango.P
191628	chr15	80692613	80705240	chr15	80776530	80783962	chr15:80692613-80705240_chr15:80776530-80783962	0
191633	chr15	80692613	80705240	chr15	80998142	81006178	chr15:80692613-80705240_chr15:80998142-81006178	0
191656	chr15	80986711	80991787	chr15	80998142	81006178	chr15:80986711-80991787_chr15:80998142-81006178	0
191658	chr15	80986711	80991787	chr15	81132362	81136398	chr15:80986711-80991787_chr15:81132362-81136398	8.39328606616618e-14
191674	chr15	80998142	81006178	chr15	82041740	82049861	chr15:80998142-81006178_chr15:82041740-82049861	4.10782519111308e-15
191691	chr15	81322216	81326168	chr15	82041740	82049861	chr15:81322216-81326168_chr15:82041740-82049861	2.03900200057561e-08
191692	chr15	81322216	81326168	chr15	82259847	82264734	chr15:81322216-81326168_chr15:82259847-82264734	0
191704	chr15	82041740	82049861	chr15	82807837	82814184	chr15:82041740-82049861_chr15:82807837-82814184	1.14799112846953e-05
191738	chr15	82642839	82651135	chr15	82706963	82719280	chr15:82642839-82651135_chr15:82706963-82719280	0
191744	chr15	82642839	82651135	chr15	82984057	82989071	chr15:82642839-82651135_chr15:82984057-82989071	0
191759	chr15	82706963	82719280	chr15	82747973	82753319	chr15:82706963-82719280_chr15:82747973-82753319	1.11515241485449e-10
191773	chr15	82747973	82753319	chr15	82807837	82814184	chr15:82747973-82753319_chr15:82807837-82814184	0
191790	chr15	82807837	82814184	chr15	83009001	83015855	chr15:82807837-82814184_chr15:83009001-83015855	0
191791	chr15	82807837	82814184	chr15	83060223	83069299	chr15:82807837-82814184_chr15:83060223-83069299	0
191816	chr15	82934436	82954315	chr15	82984057	82989071	chr15:82934436-82954315_chr15:82984057-82989071	0
191827	chr15	82984057	82989071	chr15	83009001	83015855	chr15:82984057-82989071_chr15:83009001-83015855	0
191828	chr15	82984057	82989071	chr15	83060223	83069299	chr15:82984057-82989071_chr15:83060223-83069299	2.66453525910038e-15
191840	chr15	83009001	83015855	chr15	83060223	83069299	chr15:83009001-83015855_chr15:83060223-83069299	0
191842	chr15	83009001	83015855	chr15	83199619	83211557	chr15:83009001-83015855_chr15:83199619-83211557	0
191851	chr15	83060223	83069299	chr15	83199619	83211557	chr15:83060223-83069299_chr15:83199619-83211557	0
191902	chr15	84568341	84572102	chr15	84629630	84637973	chr15:84568341-84572102_chr15:84629630-84637973	0
191904	chr15	84568341	84572102	chr15	84711059	84719521	chr15:84568341-84572102_chr15:84711059-84719521	0
191928	chr15	84599306	84602962	chr15	84614015	84626631	chr15:84599306-84602962_chr15:84614015-84626631	1.40039091434119e-11
191929	chr15	84599306	84602962	chr15	84629630	84637973	chr15:84599306-84602962_chr15:84629630-84637973	0
191930	chr15	84599306	84602962	chr15	84650872	84660084	chr15:84599306-84602962_chr15:84650872-84660084	0
191931	chr15	84599306	84602962	chr15	84711059	84719521	chr15:84599306-84602962_chr15:84711059-84719521	0
191936	chr15	84599306	84602962	chr15	85161376	85165154	chr15:84599306-84602962_chr15:85161376-85165154	2.06298256070214e-05
191944	chr15	84614015	84626631	chr15	84629630	84637973	chr15:84614015-84626631_chr15:84629630-84637973	0
191945	chr15	84614015	84626631	chr15	84650872	84660084	chr15:84614015-84626631_chr15:84650872-84660084	1.90360082807928e-07
191949	chr15	84629630	84637973	chr15	84650872	84660084	chr15:84629630-84637973_chr15:84650872-84660084	0
191950	chr15	84629630	84637973	chr15	84711059	84719521	chr15:84629630-84637973_chr15:84711059-84719521	0
191951	chr15	84629630	84637973	chr15	84745538	84754240	chr15:84629630-84637973_chr15:84745538-84754240	0
191969	chr15	84650872	84660084	chr15	84711059	84719521	chr15:84650872-84660084_chr15:84711059-84719521	0
191970	chr15	84650872	84660084	chr15	84745538	84754240	chr15:84650872-84660084_chr15:84745538-84754240	0
191975	chr15	84650872	84660084	chr15	84977810	84987991	chr15:84650872-84660084_chr15:84977810-84987991	0
191985	chr15	84711059	84719521	chr15	84745538	84754240	chr15:84711059-84719521_chr15:84745538-84754240	0
192129	chr15	85746710	85753539	chr15	85790769	85800492	chr15:85746710-85753539_chr15:85790769-85800492	0
192135	chr15	85790769	85800492	chr15	85839421	85841736	chr15:85790769-85800492_chr15:85839421-85841736	1.53210777398272e-14
192187	chr15	88246056	88259388	chr15	88465117	88471187	chr15:88246056-88259388_chr15:88465117-88471187	0
192200	chr15	88465117	88471187	chr15	88537313	88548082	chr15:88465117-88471187_chr15:88537313-88548082	0
192201	chr15	88465117	88471187	chr15	88603198	88609938	chr15:88465117-88471187_chr15:88603198-88609938	0
192203	chr15	88465117	88471187	chr15	88619988	88627571	chr15:88465117-88471187_chr15:88619988-88627571	0
192211	chr15	88465117	88471187	chr15	88890971	88915304	chr15:88465117-88471187_chr15:88890971-88915304	0
192225	chr15	88537313	88548082	chr15	88619988	88627571	chr15:88537313-88548082_chr15:88619988-88627571	0
192244	chr15	88603198	88609938	chr15	88619988	88627571	chr15:88603198-88609938_chr15:88619988-88627571	0
192330	chr15	88890971	88915304	chr15	89016123	89020934	chr15:88890971-88915304_chr15:89016123-89020934	0
192334	chr15	88890971	88915304	chr15	89086636	89097484	chr15:88890971-88915304_chr15:89086636-89097484	0
192411	chr15	89241747	89247390	chr15	89320257	89339481	chr15:89241747-89247390_chr15:89320257-89339481	2.22044604925031e-16
192412	chr15	89241747	89247390	chr15	89357278	89373137	chr15:89241747-89247390_chr15:89357278-89373137	0
192423	chr15	89320257	89339481	chr15	89345057	89352262	chr15:89320257-89339481_chr15:89345057-89352262	1.95131015123806e-07
192424	chr15	89320257	89339481	chr15	89357278	89373137	chr15:89320257-89339481_chr15:89357278-89373137	0
192426	chr15	89320257	89339481	chr15	89429507	89433821	chr15:89320257-89339481_chr15:89429507-89433821	0
192449	chr15	89345057	89352262	chr15	89357278	89373137	chr15:89345057-89352262_chr15:89357278-89373137	3.30719083938558e-05
192457	chr15	89357278	89373137	chr15	89394469	89404257	chr15:89357278-89373137_chr15:89394469-89404257	0
192458	chr15	89357278	89373137	chr15	89404819	89419490	chr15:89357278-89373137_chr15:89404819-89419490	0
192459	chr15	89357278	89373137	chr15	89429507	89433821	chr15:89357278-89373137_chr15:89429507-89433821	0
192460	chr15	89357278	89373137	chr15	89468329	89488341	chr15:89357278-89373137_chr15:89468329-89488341	0
192466	chr15	89357278	89373137	chr15	89573567	89580699	chr15:89357278-89373137_chr15:89573567-89580699	0
192483	chr15	89394469	89404257	chr15	89404819	89419490	chr15:89394469-89404257_chr15:89404819-89419490	0
192484	chr15	89394469	89404257	chr15	89429507	89433821	chr15:89394469-89404257_chr15:89429507-89433821	0
192487	chr15	89394469	89404257	chr15	89573567	89580699	chr15:89394469-89404257_chr15:89573567-89580699	0
192514	chr15	89468329	89488341	chr15	89573567	89580699	chr15:89468329-89488341_chr15:89573567-89580699	5.09767539291772e-09
192516	chr15	89489512	89507157	chr15	89573567	89580699	chr15:89489512-89507157_chr15:89573567-89580699	0.0049304043382612
192520	chr15	89489512	89507157	chr15	89742637	89752385	chr15:89489512-89507157_chr15:89742637-89752385	0.000140189044301131
192553	chr15	89637381	89656648	chr15	89891761	89896995	chr15:89637381-89656648_chr15:89891761-89896995	0
192567	chr15	89661164	89668062	chr15	89688740	89692298	chr15:89661164-89668062_chr15:89688740-89692298	1.80238046709746e-11
192577	chr15	89688740	89692298	chr15	89742637	89752385	chr15:89688740-89692298_chr15:89742637-89752385	1.14800537964754e-07
192585	chr15	89688740	89692298	chr15	90194861	90204879	chr15:89688740-89692298_chr15:90194861-90204879	1.79301018476963e-13
192600	chr15	89742637	89752385	chr15	89902771	89914087	chr15:89742637-89752385_chr15:89902771-89914087	0
192647	chr15	89891761	89896995	chr15	89902771	89914087	chr15:89891761-89896995_chr15:89902771-89914087	0
192648	chr15	89891761	89896995	chr15	89998563	90006860	chr15:89891761-89896995_chr15:89998563-90006860	0
192649	chr15	89891761	89896995	chr15	90010147	90013925	chr15:89891761-89896995_chr15:90010147-90013925	2.55496046075443e-06
192663	chr15	89902771	89914087	chr15	89998563	90006860	chr15:89902771-89914087_chr15:89998563-90006860	0
192694	chr15	89998563	90006860	chr15	90010147	90013925	chr15:89998563-90006860_chr15:90010147-90013925	0.0034234741970125
192721	chr15	90087984	90104757	chr15	90216754	90240418	chr15:90087984-90104757_chr15:90216754-90240418	0
192722	chr15	90087984	90104757	chr15	90247489	90254918	chr15:90087984-90104757_chr15:90247489-90254918	1.11022302462516e-16
192754	chr15	90171430	90176992	chr15	90194861	90204879	chr15:90171430-90176992_chr15:90194861-90204879	1.86801463186725e-09
192776	chr15	90194861	90204879	chr15	90256713	90276351	chr15:90194861-90204879_chr15:90256713-90276351	0
192790	chr15	90216754	90240418	chr15	90247489	90254918	chr15:90216754-90240418_chr15:90247489-90254918	0
192791	chr15	90216754	90240418	chr15	90256713	90276351	chr15:90216754-90240418_chr15:90256713-90276351	0
192807	chr15	90247489	90254918	chr15	90256713	90276351	chr15:90247489-90254918_chr15:90256713-90276351	0
192821	chr15	90256713	90276351	chr15	90398916	90404471	chr15:90256713-90276351_chr15:90398916-90404471	0
192838	chr15	90256713	90276351	chr15	90861530	90885667	chr15:90256713-90276351_chr15:90861530-90885667	0
192858	chr15	90348450	90353863	chr15	90383497	90396877	chr15:90348450-90353863_chr15:90383497-90396877	0
192867	chr15	90348450	90353863	chr15	90861530	90885667	chr15:90348450-90353863_chr15:90861530-90885667	0
192869	chr15	90348450	90353863	chr15	90925477	90937511	chr15:90348450-90353863_chr15:90925477-90937511	0
192874	chr15	90383497	90396877	chr15	90398916	90404471	chr15:90383497-90396877_chr15:90398916-90404471	0
192883	chr15	90383497	90396877	chr15	90861530	90885667	chr15:90383497-90396877_chr15:90861530-90885667	0
192886	chr15	90383497	90396877	chr15	90991326	90996989	chr15:90383497-90396877_chr15:90991326-90996989	0
192887	chr15	90383497	90396877	chr15	91019682	91029984	chr15:90383497-90396877_chr15:91019682-91029984	0
192912	chr15	90523250	90532995	chr15	90925477	90937511	chr15:90523250-90532995_chr15:90925477-90937511	0
192945	chr15	90663152	90666825	chr15	90925477	90937511	chr15:90663152-90666825_chr15:90925477-90937511	0
192960	chr15	90715139	90720481	chr15	90861530	90885667	chr15:90715139-90720481_chr15:90861530-90885667	0
192962	chr15	90715139	90720481	chr15	90925477	90937511	chr15:90715139-90720481_chr15:90925477-90937511	0
192982	chr15	90861530	90885667	chr15	90901234	90907752	chr15:90861530-90885667_chr15:90901234-90907752	0
192983	chr15	90861530	90885667	chr15	90925477	90937511	chr15:90861530-90885667_chr15:90925477-90937511	0
192992	chr15	90901234	90907752	chr15	90925477	90937511	chr15:90901234-90907752_chr15:90925477-90937511	0
193001	chr15	90925477	90937511	chr15	90951111	90963437	chr15:90925477-90937511_chr15:90951111-90963437	0
193003	chr15	90925477	90937511	chr15	90991326	90996989	chr15:90925477-90937511_chr15:90991326-90996989	0
193023	chr15	90951111	90963437	chr15	90991326	90996989	chr15:90951111-90963437_chr15:90991326-90996989	0
193024	chr15	90951111	90963437	chr15	91019682	91029984	chr15:90951111-90963437_chr15:91019682-91029984	0
193033	chr15	90991326	90996989	chr15	91019682	91029984	chr15:90991326-90996989_chr15:91019682-91029984	0
193111	chr15	92391540	92397434	chr15	92708465	92719259	chr15:92391540-92397434_chr15:92708465-92719259	0
193112	chr15	92391540	92397434	chr15	92733162	92736059	chr15:92391540-92397434_chr15:92733162-92736059	0
193146	chr15	92733162	92736059	chr15	92880062	92918460	chr15:92733162-92736059_chr15:92880062-92918460	0
193153	chr15	92807456	92813664	chr15	92880062	92918460	chr15:92807456-92813664_chr15:92880062-92918460	0
193170	chr15	92880062	92918460	chr15	93054219	93079379	chr15:92880062-92918460_chr15:93054219-93079379	0
193189	chr15	93054219	93079379	chr15	93085209	93092667	chr15:93054219-93079379_chr15:93085209-93092667	0
193261	chr15	96051624	96056128	chr15	96319801	96349044	chr15:96051624-96056128_chr15:96319801-96349044	0
193267	chr15	96319801	96349044	chr15	96351066	96371728	chr15:96319801-96349044_chr15:96351066-96371728	0
193269	chr15	96319801	96349044	chr15	96414085	96418625	chr15:96319801-96349044_chr15:96414085-96418625	0.00154099157990795
193339	chr15	98420162	98425167	chr15	98425878	98446151	chr15:98420162-98425167_chr15:98425878-98446151	1.77635683940025e-15
193347	chr15	98425878	98446151	chr15	98645851	98660741	chr15:98425878-98446151_chr15:98645851-98660741	0
193363	chr15	98425878	98446151	chr15	99245503	99254856	chr15:98425878-98446151_chr15:99245503-99254856	0
193379	chr15	98545235	98555103	chr15	98645851	98660741	chr15:98545235-98555103_chr15:98645851-98660741	0
193389	chr15	98545235	98555103	chr15	99056236	99068651	chr15:98545235-98555103_chr15:99056236-99068651	0
193404	chr15	98645851	98660741	chr15	98725937	98729334	chr15:98645851-98660741_chr15:98725937-98729334	0
193410	chr15	98645851	98660741	chr15	98798368	98803301	chr15:98645851-98660741_chr15:98798368-98803301	0
193412	chr15	98645851	98660741	chr15	98821049	98833188	chr15:98645851-98660741_chr15:98821049-98833188	0
193414	chr15	98645851	98660741	chr15	98849420	98860159	chr15:98645851-98660741_chr15:98849420-98860159	0
193415	chr15	98645851	98660741	chr15	98863820	98868657	chr15:98645851-98660741_chr15:98863820-98868657	0
193419	chr15	98645851	98660741	chr15	98895548	98901375	chr15:98645851-98660741_chr15:98895548-98901375	0
193426	chr15	98645851	98660741	chr15	99056236	99068651	chr15:98645851-98660741_chr15:99056236-99068651	0
193427	chr15	98645851	98660741	chr15	99070465	99077404	chr15:98645851-98660741_chr15:99070465-99077404	0
193430	chr15	98645851	98660741	chr15	99095225	99111040	chr15:98645851-98660741_chr15:99095225-99111040	0
193432	chr15	98645851	98660741	chr15	99245503	99254856	chr15:98645851-98660741_chr15:99245503-99254856	0
193436	chr15	98645851	98660741	chr15	99730655	99735507	chr15:98645851-98660741_chr15:99730655-99735507	3.5527136788005e-15
193455	chr15	98725937	98729334	chr15	98752673	98756857	chr15:98725937-98729334_chr15:98752673-98756857	2.0635279951442e-07
193476	chr15	98798368	98803301	chr15	98821049	98833188	chr15:98798368-98803301_chr15:98821049-98833188	4.45719483733731e-05
193486	chr15	98821049	98833188	chr15	98849420	98860159	chr15:98821049-98833188_chr15:98849420-98860159	2.33768560065073e-12
193491	chr15	98821049	98833188	chr15	99245503	99254856	chr15:98821049-98833188_chr15:99245503-99254856	1.06063507532284e-07
193492	chr15	98849420	98860159	chr15	98863820	98868657	chr15:98849420-98860159_chr15:98863820-98868657	0
193495	chr15	98849420	98860159	chr15	98895548	98901375	chr15:98849420-98860159_chr15:98895548-98901375	3.88827010699977e-07
193498	chr15	98849420	98860159	chr15	99056236	99068651	chr15:98849420-98860159_chr15:99056236-99068651	0
193500	chr15	98849420	98860159	chr15	99095225	99111040	chr15:98849420-98860159_chr15:99095225-99111040	3.01980662698043e-14
193507	chr15	98863820	98868657	chr15	98895548	98901375	chr15:98863820-98868657_chr15:98895548-98901375	0
193508	chr15	98863820	98868657	chr15	99012359	99016652	chr15:98863820-98868657_chr15:99012359-99016652	0
193512	chr15	98863820	98868657	chr15	99245503	99254856	chr15:98863820-98868657_chr15:99245503-99254856	0
193543	chr15	99012359	99016652	chr15	99056236	99068651	chr15:99012359-99016652_chr15:99056236-99068651	1.42129768621047e-07
193546	chr15	99056236	99068651	chr15	99070465	99077404	chr15:99056236-99068651_chr15:99070465-99077404	0.00414425783266847
193547	chr15	99056236	99068651	chr15	99245503	99254856	chr15:99056236-99068651_chr15:99245503-99254856	0
193579	chr15	99245503	99254856	chr15	99730655	99735507	chr15:99245503-99254856_chr15:99730655-99735507	0
193606	chr15	99483232	99488709	chr15	99563979	99570581	chr15:99483232-99488709_chr15:99563979-99570581	9.99200722162641e-16
193635	chr15	99803473	99809443	chr15	101741798	101747933	chr15:99803473-99809443_chr15:101741798-101747933	0
193721	chr15	100348754	100351622	chr15	100599116	100606695	chr15:100348754-100351622_chr15:100599116-100606695	0
193737	chr15	100599116	100606695	chr15	100907873	100920974	chr15:100599116-100606695_chr15:100907873-100920974	9.74188063551651e-10
193745	chr15	100599116	100606695	chr15	101241594	101254288	chr15:100599116-100606695_chr15:101241594-101254288	0
193812	chr15	100907873	100920974	chr15	101000427	101017397	chr15:100907873-100920974_chr15:101000427-101017397	4.13157219814053e-06
193817	chr15	100907873	100920974	chr15	101648802	101656417	chr15:100907873-100920974_chr15:101648802-101656417	2.26947349801776e-11
193872	chr15	101241594	101254288	chr15	101275136	101281079	chr15:101241594-101254288_chr15:101275136-101281079	0
193877	chr15	101241594	101254288	chr15	101648802	101656417	chr15:101241594-101254288_chr15:101648802-101656417	0
193881	chr15	101275136	101281079	chr15	101292364	101299094	chr15:101275136-101281079_chr15:101292364-101299094	0
193895	chr15	101292364	101299094	chr15	101648802	101656417	chr15:101292364-101299094_chr15:101648802-101656417	0
